data,area,totale,m,f,d,N1,N2,ISTAT,reg
2025-01-27,FVG,7,2,5,7,ITH,ITH4,6,Friuli-Venezia Giulia
2025-05-15,LAZ,2,1,1,2,ITI,ITI4,12,Lazio
2025-06-23,SIC,1,1,0,1,ITG,ITG1,19,Sicilia
2024-11-03,SAR,13,6,7,13,ITG,ITG2,20,Sardegna
2025-11-11,PUG,1,0,1,1,ITF,ITF4,16,Puglia
2025-03-10,PAB,3,1,2,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-02-21,PUG,4,2,2,4,ITF,ITF4,16,Puglia
2024-10-30,PAB,18,7,11,18,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-01-25,PIE,8,3,5,8,ITC,ITC1,1,Piemonte
2025-03-06,LAZ,7,4,3,7,ITI,ITI4,12,Lazio
2025-08-01,SIC,3,1,2,3,ITG,ITG1,19,Sicilia
2025-11-12,UMB,3,2,1,3,ITI,ITI2,10,Umbria
2025-10-26,EMR,1,0,1,1,ITH,ITH5,8,Emilia-Romagna
2025-05-16,LAZ,3,2,1,3,ITI,ITI4,12,Lazio
2025-09-05,LIG,1,0,1,1,ITC,ITC3,7,Liguria
2025-04-04,LAZ,1,1,0,1,ITI,ITI4,12,Lazio
2024-11-24,UMB,1,0,1,1,ITI,ITI2,10,Umbria
2024-09-24,LIG,8,4,4,8,ITC,ITC3,7,Liguria
2025-02-20,TOS,3,2,1,3,ITI,ITI1,9,Toscana
2025-07-17,PAT,3,1,2,3,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-10,LOM,5,3,2,5,ITC,ITC4,3,Lombardia
2025-09-26,EMR,1,0,1,1,ITH,ITH5,8,Emilia-Romagna
2025-10-17,UMB,6,2,4,6,ITI,ITI2,10,Umbria
2025-02-25,SIC,4,2,2,4,ITG,ITG1,19,Sicilia
2025-04-17,LAZ,4,3,1,4,ITI,ITI4,12,Lazio
2025-09-23,UMB,2,1,1,2,ITI,ITI2,10,Umbria
2025-07-21,EMR,2,0,2,2,ITH,ITH5,8,Emilia-Romagna
2025-04-22,PUG,2,0,2,2,ITF,ITF4,16,Puglia
2025-04-08,VEN,2,2,0,2,ITH,ITH3,5,Veneto
2025-08-12,LAZ,2,0,2,2,ITI,ITI4,12,Lazio
2025-06-11,PIE,1,0,1,1,ITC,ITC1,1,Piemonte
2025-01-28,UMB,6,4,2,6,ITI,ITI2,10,Umbria
2024-10-24,EMR,5867,2812,3055,5867,ITH,ITH5,8,Emilia-Romagna
2024-12-23,PIE,166,77,89,166,ITC,ITC1,1,Piemonte
2024-11-08,PAB,368,178,190,368,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-10-05,PUG,29,24,5,29,ITF,ITF4,16,Puglia
2024-12-10,LAZ,670,320,350,670,ITI,ITI4,12,Lazio
2024-10-24,SAR,120,70,50,120,ITG,ITG2,20,Sardegna
2024-10-09,LOM,1838,866,972,1838,ITC,ITC4,3,Lombardia
2025-04-05,LOM,2,1,1,2,ITC,ITC4,3,Lombardia
2024-12-04,LIG,434,207,227,434,ITC,ITC3,7,Liguria
2025-02-01,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2024-10-21,PUG,312,155,157,312,ITF,ITF4,16,Puglia
2025-01-20,LOM,152,58,94,152,ITC,ITC4,3,Lombardia
2024-10-23,LIG,572,307,265,572,ITC,ITC3,7,Liguria
2024-12-06,MAR,119,63,56,119,ITI,ITI3,11,Marche
2024-10-22,LAZ,1258,652,606,1258,ITI,ITI4,12,Lazio
2025-05-13,FVG,10,5,5,10,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-07,VEN,4,0,4,4,ITH,ITH3,5,Veneto
2024-11-09,MOL,28,16,12,28,ITF,ITF2,14,Molise
2024-10-09,EMR,1254,619,635,1254,ITH,ITH5,8,Emilia-Romagna
2025-11-19,VEN,8,5,3,8,ITH,ITH3,5,Veneto
2024-12-09,MAR,68,27,41,68,ITI,ITI3,11,Marche
2024-10-10,CAM,18,10,8,18,ITF,ITF3,15,Campania
2024-10-24,PAB,637,336,301,637,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-02-10,CAM,2,1,1,2,ITF,ITF3,15,Campania
2024-11-08,EMR,6075,2891,3184,6075,ITH,ITH5,8,Emilia-Romagna
2025-01-04,LOM,58,27,31,58,ITC,ITC4,3,Lombardia
2025-01-30,SIC,10,4,6,10,ITG,ITG1,19,Sicilia
2024-12-27,PAT,12,3,9,12,ITH,ITH2,4,Provincia Autonoma Trento
2024-11-08,SAR,295,165,130,295,ITG,ITG2,20,Sardegna
2025-01-08,LIG,137,65,72,137,ITC,ITC3,7,Liguria
2024-11-22,LIG,398,191,207,398,ITC,ITC3,7,Liguria
2024-12-25,TOS,1,1,0,1,ITI,ITI1,9,Toscana
2025-01-13,LOM,202,91,111,202,ITC,ITC4,3,Lombardia
2024-10-25,VEN,2311,1148,1163,2311,ITH,ITH3,5,Veneto
2024-12-05,LIG,512,247,265,512,ITC,ITC3,7,Liguria
2025-03-28,PIE,19,4,15,19,ITC,ITC1,1,Piemonte
2024-10-28,PAB,218,89,129,218,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-03-12,LIG,7,4,3,7,ITC,ITC3,7,Liguria
2024-11-05,TOS,2398,1083,1315,2398,ITI,ITI1,9,Toscana
2024-11-16,VEN,1635,841,794,1635,ITH,ITH3,5,Veneto
2024-11-18,VEN,1475,683,792,1475,ITH,ITH3,5,Veneto
2024-12-11,LIG,464,168,296,464,ITC,ITC3,7,Liguria
2024-12-05,SIC,168,84,84,168,ITG,ITG1,19,Sicilia
2024-12-04,PAB,33,17,16,33,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-12-09,LIG,236,116,120,236,ITC,ITC3,7,Liguria
2025-01-25,VDA,1,0,1,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-10-25,LOM,8561,4092,4469,8561,ITC,ITC4,3,Lombardia
2024-12-17,PIE,547,237,310,547,ITC,ITC1,1,Piemonte
2025-01-13,VEN,142,52,90,142,ITH,ITH3,5,Veneto
2025-11-26,TOS,25,11,14,25,ITI,ITI1,9,Toscana
2025-02-21,TOS,7,4,3,7,ITI,ITI1,9,Toscana
2025-03-25,LAZ,3,1,2,3,ITI,ITI4,12,Lazio
2025-02-21,LAZ,9,3,6,9,ITI,ITI4,12,Lazio
2025-07-03,EMR,2,1,1,2,ITH,ITH5,8,Emilia-Romagna
2025-02-06,PIE,8,5,3,8,ITC,ITC1,1,Piemonte
2025-06-04,LAZ,2,2,0,2,ITI,ITI4,12,Lazio
2025-10-13,TOS,4,3,1,4,ITI,ITI1,9,Toscana
2025-10-24,UMB,14,7,7,14,ITI,ITI2,10,Umbria
2025-01-31,BAS,7,5,2,7,ITF,ITF5,17,Basilicata
2025-01-14,BAS,7,3,4,7,ITF,ITF5,17,Basilicata
2025-09-12,MAR,4,3,1,4,ITI,ITI3,11,Marche
2024-12-11,PAB,12,7,5,12,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-03-21,LOM,21,11,10,21,ITC,ITC4,3,Lombardia
2024-10-14,MOL,6,2,4,6,ITF,ITF2,14,Molise
2025-01-30,LIG,19,11,8,19,ITC,ITC3,7,Liguria
2025-01-12,PIE,7,3,4,7,ITC,ITC1,1,Piemonte
2024-10-04,MOL,6,4,2,6,ITF,ITF2,14,Molise
2025-04-28,PUG,2,0,2,2,ITF,ITF4,16,Puglia
2024-10-09,SAR,19,10,9,19,ITG,ITG2,20,Sardegna
2025-10-03,PIE,8,5,3,8,ITC,ITC1,1,Piemonte
2025-01-04,VEN,7,2,5,7,ITH,ITH3,5,Veneto
2025-10-14,LOM,18,10,8,18,ITC,ITC4,3,Lombardia
2025-01-06,LAZ,2,0,2,2,ITI,ITI4,12,Lazio
2024-12-15,PIE,61,34,27,61,ITC,ITC1,1,Piemonte
2025-05-26,PIE,1,1,0,1,ITC,ITC1,1,Piemonte
2025-03-07,EMR,4,1,3,4,ITH,ITH5,8,Emilia-Romagna
2025-12-09,TOS,1,1,0,1,ITI,ITI1,9,Toscana
2025-01-10,MOL,1,0,1,1,ITF,ITF2,14,Molise
2025-01-05,LOM,3,1,2,3,ITC,ITC4,3,Lombardia
2025-07-18,LOM,1,0,1,1,ITC,ITC4,3,Lombardia
2025-02-06,CAM,6,2,4,6,ITF,ITF3,15,Campania
2025-08-29,LOM,5,2,3,5,ITC,ITC4,3,Lombardia
2025-05-23,LAZ,2,2,0,2,ITI,ITI4,12,Lazio
2025-04-22,LAZ,5,3,2,5,ITI,ITI4,12,Lazio
2025-05-16,EMR,4,2,2,4,ITH,ITH5,8,Emilia-Romagna
2025-10-28,VDA,1,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-02-27,VEN,5,2,3,5,ITH,ITH3,5,Veneto
2025-01-08,MAR,3,1,2,3,ITI,ITI3,11,Marche
2025-02-18,PAB,1,0,1,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-06-03,EMR,1,0,1,1,ITH,ITH5,8,Emilia-Romagna
2025-05-07,LIG,1,0,1,1,ITC,ITC3,7,Liguria
2025-03-13,LIG,2,1,1,2,ITC,ITC3,7,Liguria
2025-03-08,LIG,2,1,1,2,ITC,ITC3,7,Liguria
2025-03-14,EMR,1,0,1,1,ITH,ITH5,8,Emilia-Romagna
2024-09-19,EMR,1,1,0,1,ITH,ITH5,8,Emilia-Romagna
2024-12-16,LIG,172,85,87,172,ITC,ITC3,7,Liguria
2025-02-07,EMR,26,12,14,26,ITH,ITH5,8,Emilia-Romagna
2024-11-15,PIE,2442,1126,1316,2442,ITC,ITC1,1,Piemonte
2024-11-12,BAS,67,38,29,67,ITF,ITF5,17,Basilicata
2024-11-20,LIG,598,296,302,598,ITC,ITC3,7,Liguria
2024-10-22,MAR,372,188,184,372,ITI,ITI3,11,Marche
2025-11-12,VEN,3,2,1,3,ITH,ITH3,5,Veneto
2024-10-18,LIG,301,162,139,301,ITC,ITC3,7,Liguria
2025-03-26,LAZ,10,5,5,10,ITI,ITI4,12,Lazio
2025-04-22,LIG,4,1,3,4,ITC,ITC3,7,Liguria
2024-10-12,EMR,659,314,345,659,ITH,ITH5,8,Emilia-Romagna
2025-02-08,LOM,26,11,15,26,ITC,ITC4,3,Lombardia
2025-01-20,PIE,47,24,23,47,ITC,ITC1,1,Piemonte
2024-10-11,ABR,43,28,15,43,ITF,ITF1,13,Abruzzo
2025-01-21,PIE,44,25,19,44,ITC,ITC1,1,Piemonte
2024-11-19,LOM,5903,2711,3192,5903,ITC,ITC4,3,Lombardia
2024-11-06,PAT,532,260,272,532,ITH,ITH2,4,Provincia Autonoma Trento
2025-09-22,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-01-17,PAB,1,0,1,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-03-31,TOS,1,0,1,1,ITI,ITI1,9,Toscana
2024-10-08,CAM,16,11,5,16,ITF,ITF3,15,Campania
2025-03-28,LIG,6,2,4,6,ITC,ITC3,7,Liguria
2024-12-19,UMB,113,51,62,113,ITI,ITI2,10,Umbria
2025-01-11,PUG,15,6,9,15,ITF,ITF4,16,Puglia
2024-10-08,LIG,128,68,60,128,ITC,ITC3,7,Liguria
2024-11-19,BAS,48,25,23,48,ITF,ITF5,17,Basilicata
2024-11-15,SAR,202,99,103,202,ITG,ITG2,20,Sardegna
2024-11-05,LIG,1204,605,599,1204,ITC,ITC3,7,Liguria
2025-11-03,TOS,20,10,10,20,ITI,ITI1,9,Toscana
2024-12-05,TOS,921,437,484,921,ITI,ITI1,9,Toscana
2025-11-04,TOS,25,12,13,25,ITI,ITI1,9,Toscana
2025-06-19,TOS,1,0,1,1,ITI,ITI1,9,Toscana
2024-12-16,EMR,624,299,325,624,ITH,ITH5,8,Emilia-Romagna
2025-09-15,TOS,3,2,1,3,ITI,ITI1,9,Toscana
2024-10-20,LOM,1021,514,507,1021,ITC,ITC4,3,Lombardia
2024-10-25,PAB,308,144,164,308,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-01-22,EMR,99,49,50,99,ITH,ITH5,8,Emilia-Romagna
2025-02-06,PUG,7,3,4,7,ITF,ITF4,16,Puglia
2025-05-14,MAR,1,0,1,1,ITI,ITI3,11,Marche
2025-01-26,EMR,10,6,4,10,ITH,ITH5,8,Emilia-Romagna
2024-11-15,PAT,213,99,114,213,ITH,ITH2,4,Provincia Autonoma Trento
2025-02-13,LOM,58,20,38,58,ITC,ITC4,3,Lombardia
2024-12-19,FVG,181,86,95,181,ITH,ITH4,6,Friuli-Venezia Giulia
2024-12-05,PAB,50,29,21,50,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-12-28,TOS,5,3,2,5,ITI,ITI1,9,Toscana
2024-11-06,VDA,192,82,110,192,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-10-17,MAR,159,78,81,159,ITI,ITI3,11,Marche
2025-03-31,FVG,5,3,2,5,ITH,ITH4,6,Friuli-Venezia Giulia
2025-01-19,LOM,4,1,3,4,ITC,ITC4,3,Lombardia
2025-02-07,LAZ,15,8,7,15,ITI,ITI4,12,Lazio
2024-10-27,LOM,603,294,309,603,ITC,ITC4,3,Lombardia
2024-12-10,TOS,574,272,302,574,ITI,ITI1,9,Toscana
2024-10-23,EMR,5571,2677,2894,5571,ITH,ITH5,8,Emilia-Romagna
2025-01-08,EMR,239,93,146,239,ITH,ITH5,8,Emilia-Romagna
2024-11-24,BAS,10,4,6,10,ITF,ITF5,17,Basilicata
2024-10-15,UMB,81,37,44,81,ITI,ITI2,10,Umbria
2024-12-30,CAL,12,6,6,12,ITF,ITF6,18,Calabria
2025-10-23,UMB,5,2,3,5,ITI,ITI2,10,Umbria
2024-12-28,LAZ,13,8,5,13,ITI,ITI4,12,Lazio
2024-11-18,LIG,298,157,141,298,ITC,ITC3,7,Liguria
2025-07-31,EMR,3,1,2,3,ITH,ITH5,8,Emilia-Romagna
2025-01-16,PUG,85,46,39,85,ITF,ITF4,16,Puglia
2024-10-31,PIE,2245,1033,1212,2245,ITC,ITC1,1,Piemonte
2024-10-18,VDA,160,82,78,160,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-11-27,CAL,57,34,23,57,ITF,ITF6,18,Calabria
2025-02-03,PUG,6,2,4,6,ITF,ITF4,16,Puglia
2024-12-27,CAL,3,0,3,3,ITF,ITF6,18,Calabria
2024-10-08,LOM,1598,706,892,1598,ITC,ITC4,3,Lombardia
2024-12-13,PIE,788,370,418,788,ITC,ITC1,1,Piemonte
2024-10-15,PAB,419,222,197,419,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-12-01,LOM,208,82,126,208,ITC,ITC4,3,Lombardia
2024-11-18,LOM,5343,2513,2830,5343,ITC,ITC4,3,Lombardia
2024-11-18,CAM,142,70,72,142,ITF,ITF3,15,Campania
2024-12-30,PUG,65,34,31,65,ITF,ITF4,16,Puglia
2025-01-04,FVG,3,3,0,3,ITH,ITH4,6,Friuli-Venezia Giulia
2025-09-24,LOM,16,9,7,16,ITC,ITC4,3,Lombardia
2024-12-12,BAS,10,4,6,10,ITF,ITF5,17,Basilicata
2025-02-11,PIE,2,1,1,2,ITC,ITC1,1,Piemonte
2024-11-20,SIC,148,74,74,148,ITG,ITG1,19,Sicilia
2024-11-15,PUG,758,364,394,758,ITF,ITF4,16,Puglia
2024-09-30,TOS,4,1,3,4,ITI,ITI1,9,Toscana
2024-10-27,VEN,17,8,9,17,ITH,ITH3,5,Veneto
2025-04-07,CAL,3,0,3,3,ITF,ITF6,18,Calabria
2025-03-14,FVG,3,2,1,3,ITH,ITH4,6,Friuli-Venezia Giulia
2024-12-24,MAR,15,12,3,15,ITI,ITI3,11,Marche
2025-02-25,PUG,9,3,6,9,ITF,ITF4,16,Puglia
2025-09-17,LAZ,3,2,1,3,ITI,ITI4,12,Lazio
2025-09-04,LOM,9,4,5,9,ITC,ITC4,3,Lombardia
2025-05-28,LOM,3,2,1,3,ITC,ITC4,3,Lombardia
2025-03-20,PIE,4,2,2,4,ITC,ITC1,1,Piemonte
2024-10-19,PAB,4,3,1,4,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-02-28,CAM,1,0,1,1,ITF,ITF3,15,Campania
2025-10-21,MAR,3,1,2,3,ITI,ITI3,11,Marche
2025-02-26,FVG,1,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-02-19,VEN,7,5,2,7,ITH,ITH3,5,Veneto
2025-06-16,LAZ,2,1,1,2,ITI,ITI4,12,Lazio
2025-01-30,TOS,22,11,11,22,ITI,ITI1,9,Toscana
2025-04-16,CAM,1,0,1,1,ITF,ITF3,15,Campania
2025-06-27,VEN,1,0,1,1,ITH,ITH3,5,Veneto
2025-02-25,PAT,1,1,0,1,ITH,ITH2,4,Provincia Autonoma Trento
2025-05-19,LOM,2,1,1,2,ITC,ITC4,3,Lombardia
2025-11-07,FVG,5,2,3,5,ITH,ITH4,6,Friuli-Venezia Giulia
2025-01-18,PIE,3,1,2,3,ITC,ITC1,1,Piemonte
2025-08-05,LAZ,1,1,0,1,ITI,ITI4,12,Lazio
2025-04-17,PUG,2,1,1,2,ITF,ITF4,16,Puglia
2024-12-26,VEN,1,1,0,1,ITH,ITH3,5,Veneto
2025-09-08,LAZ,1,1,0,1,ITI,ITI4,12,Lazio
2025-08-20,VEN,1,1,0,1,ITH,ITH3,5,Veneto
2025-02-10,PAB,3,1,2,3,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-01-11,PAT,3,2,1,3,ITH,ITH2,4,Provincia Autonoma Trento
2024-10-03,FVG,1,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-01-18,UMB,1,1,0,1,ITI,ITI2,10,Umbria
2025-04-18,LAZ,2,1,1,2,ITI,ITI4,12,Lazio
2025-05-05,FVG,1,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-19,LAZ,1346,643,703,1346,ITI,ITI4,12,Lazio
2024-11-29,PUG,649,345,304,649,ITF,ITF4,16,Puglia
2024-12-29,PAT,5,3,2,5,ITH,ITH2,4,Provincia Autonoma Trento
2025-01-17,VDA,5,0,5,5,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-03-13,EMR,26,8,18,26,ITH,ITH5,8,Emilia-Romagna
2025-06-12,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2024-11-30,ABR,39,20,19,39,ITF,ITF1,13,Abruzzo
2024-10-17,LIG,456,253,203,456,ITC,ITC3,7,Liguria
2024-11-29,VEN,1298,634,664,1298,ITH,ITH3,5,Veneto
2025-10-01,VEN,1,0,1,1,ITH,ITH3,5,Veneto
2024-12-17,PUG,391,193,198,391,ITF,ITF4,16,Puglia
2024-10-24,TOS,2863,1339,1524,2863,ITI,ITI1,9,Toscana
2025-03-12,EMR,4,1,3,4,ITH,ITH5,8,Emilia-Romagna
2025-02-05,VEN,48,17,31,48,ITH,ITH3,5,Veneto
2024-11-21,CAM,154,98,56,154,ITF,ITF3,15,Campania
2025-01-24,LOM,157,61,96,157,ITC,ITC4,3,Lombardia
2024-12-28,LOM,138,62,76,138,ITC,ITC4,3,Lombardia
2025-01-02,TOS,17,8,9,17,ITI,ITI1,9,Toscana
2024-10-08,PUG,29,20,9,29,ITF,ITF4,16,Puglia
2024-11-02,FVG,45,22,23,45,ITH,ITH4,6,Friuli-Venezia Giulia
2025-06-26,LOM,10,7,3,10,ITC,ITC4,3,Lombardia
2025-01-31,EMR,79,33,46,79,ITH,ITH5,8,Emilia-Romagna
2025-05-16,LIG,2,1,1,2,ITC,ITC3,7,Liguria
2024-12-11,PIE,727,370,357,727,ITC,ITC1,1,Piemonte
2024-12-10,LOM,2001,826,1175,2001,ITC,ITC4,3,Lombardia
2024-11-02,SIC,24,15,9,24,ITG,ITG1,19,Sicilia
2024-12-30,TOS,104,46,58,104,ITI,ITI1,9,Toscana
2025-10-24,ABR,2,1,1,2,ITF,ITF1,13,Abruzzo
2024-11-25,EMR,2167,997,1170,2167,ITH,ITH5,8,Emilia-Romagna
2025-01-07,FVG,46,19,27,46,ITH,ITH4,6,Friuli-Venezia Giulia
2025-07-18,MAR,1,1,0,1,ITI,ITI3,11,Marche
2025-05-27,PIE,9,6,3,9,ITC,ITC1,1,Piemonte
2024-10-23,LAZ,1756,903,853,1756,ITI,ITI4,12,Lazio
2024-12-02,CAL,63,36,27,63,ITF,ITF6,18,Calabria
2024-11-18,PUG,516,241,275,516,ITF,ITF4,16,Puglia
2024-11-05,MAR,768,376,392,768,ITI,ITI3,11,Marche
2025-03-12,LAZ,8,3,5,8,ITI,ITI4,12,Lazio
2025-01-15,VDA,13,8,5,13,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-12-09,LAZ,566,250,316,566,ITI,ITI4,12,Lazio
2024-12-07,LAZ,199,94,105,199,ITI,ITI4,12,Lazio
2025-01-08,LAZ,76,36,40,76,ITI,ITI4,12,Lazio
2024-11-24,ABR,7,5,2,7,ITF,ITF1,13,Abruzzo
2025-02-04,PUG,8,4,4,8,ITF,ITF4,16,Puglia
2024-10-27,LAZ,61,27,34,61,ITI,ITI4,12,Lazio
2024-11-16,EMR,1960,920,1040,1960,ITH,ITH5,8,Emilia-Romagna
2025-10-15,TOS,20,9,11,20,ITI,ITI1,9,Toscana
2024-12-12,PUG,374,188,186,374,ITF,ITF4,16,Puglia
2025-09-23,LOM,21,12,9,21,ITC,ITC4,3,Lombardia
2024-10-04,PUG,21,12,9,21,ITF,ITF4,16,Puglia
2024-11-08,PUG,773,385,388,773,ITF,ITF4,16,Puglia
2024-11-04,PAT,284,140,144,284,ITH,ITH2,4,Provincia Autonoma Trento
2025-03-06,LIG,4,2,2,4,ITC,ITC3,7,Liguria
2024-12-16,LOM,1052,455,597,1052,ITC,ITC4,3,Lombardia
2024-10-14,PUG,161,88,73,161,ITF,ITF4,16,Puglia
2024-10-14,SAR,46,28,18,46,ITG,ITG2,20,Sardegna
2024-09-26,CAM,1,1,0,1,ITF,ITF3,15,Campania
2024-11-30,LOM,1490,714,776,1490,ITC,ITC4,3,Lombardia
2024-11-27,UMB,260,133,127,260,ITI,ITI2,10,Umbria
2024-11-26,VEN,1834,848,986,1834,ITH,ITH3,5,Veneto
2024-12-27,PAB,2,1,1,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-11-28,UMB,189,87,102,189,ITI,ITI2,10,Umbria
2024-10-24,PUG,367,189,178,367,ITF,ITF4,16,Puglia
2025-11-12,VDA,1,0,1,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-10-22,EMR,5123,2493,2630,5123,ITH,ITH5,8,Emilia-Romagna
2025-10-27,TOS,20,9,11,20,ITI,ITI1,9,Toscana
2025-09-13,EMR,6,3,3,6,ITH,ITH5,8,Emilia-Romagna
2024-12-21,LAZ,47,22,25,47,ITI,ITI4,12,Lazio
2024-10-15,CAM,64,37,27,64,ITF,ITF3,15,Campania
2024-12-01,PAT,1,1,0,1,ITH,ITH2,4,Provincia Autonoma Trento
2024-12-22,PUG,27,12,15,27,ITF,ITF4,16,Puglia
2024-12-03,VEN,1210,555,655,1210,ITH,ITH3,5,Veneto
2024-12-04,SAR,63,30,33,63,ITG,ITG2,20,Sardegna
2024-10-11,PIE,232,113,119,232,ITC,ITC1,1,Piemonte
2025-12-11,VEN,6,5,1,6,ITH,ITH3,5,Veneto
2025-03-14,LIG,2,1,1,2,ITC,ITC3,7,Liguria
2024-12-16,VEN,388,169,219,388,ITH,ITH3,5,Veneto
2025-01-28,SIC,15,9,6,15,ITG,ITG1,19,Sicilia
2025-04-24,EMR,4,2,2,4,ITH,ITH5,8,Emilia-Romagna
2024-09-30,CAM,7,5,2,7,ITF,ITF3,15,Campania
2024-10-01,PIE,5,3,2,5,ITC,ITC1,1,Piemonte
2024-12-15,VEN,2,1,1,2,ITH,ITH3,5,Veneto
2024-11-05,VDA,65,29,36,65,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-04-17,FVG,2,0,2,2,ITH,ITH4,6,Friuli-Venezia Giulia
2025-03-25,EMR,22,13,9,22,ITH,ITH5,8,Emilia-Romagna
2024-11-24,VDA,1,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-05-19,LAZ,2,1,1,2,ITI,ITI4,12,Lazio
2025-01-20,VDA,2,1,1,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-04-02,PIE,10,2,8,10,ITC,ITC1,1,Piemonte
2025-11-06,VEN,17,12,5,17,ITH,ITH3,5,Veneto
2025-01-03,UMB,6,2,4,6,ITI,ITI2,10,Umbria
2025-04-11,LOM,12,5,7,12,ITC,ITC4,3,Lombardia
2025-11-19,LOM,13,4,9,13,ITC,ITC4,3,Lombardia
2025-08-19,LIG,2,2,0,2,ITC,ITC3,7,Liguria
2025-10-09,LOM,6,2,4,6,ITC,ITC4,3,Lombardia
2024-12-07,PAT,18,7,11,18,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-02,CAM,6,3,3,6,ITF,ITF3,15,Campania
2025-02-01,FVG,6,4,2,6,ITH,ITH4,6,Friuli-Venezia Giulia
2025-01-14,SAR,2,1,1,2,ITG,ITG2,20,Sardegna
2025-02-19,CAM,17,8,9,17,ITF,ITF3,15,Campania
2025-03-13,LAZ,2,1,1,2,ITI,ITI4,12,Lazio
2025-02-02,PIE,2,1,1,2,ITC,ITC1,1,Piemonte
2025-03-05,EMR,1,1,0,1,ITH,ITH5,8,Emilia-Romagna
2025-05-26,LOM,1,1,0,1,ITC,ITC4,3,Lombardia
2025-11-09,TOS,1,0,1,1,ITI,ITI1,9,Toscana
2025-05-15,LIG,2,1,1,2,ITC,ITC3,7,Liguria
2025-09-24,SIC,1,1,0,1,ITG,ITG1,19,Sicilia
2024-12-01,SIC,4,3,1,4,ITG,ITG1,19,Sicilia
2025-02-17,PAT,3,2,1,3,ITH,ITH2,4,Provincia Autonoma Trento
2024-09-27,TOS,1,0,1,1,ITI,ITI1,9,Toscana
2025-06-26,ABR,1,0,1,1,ITF,ITF1,13,Abruzzo
2025-01-12,EMR,2,1,1,2,ITH,ITH5,8,Emilia-Romagna
2025-11-10,SIC,2,1,1,2,ITG,ITG1,19,Sicilia
2025-05-30,BAS,2,1,1,2,ITF,ITF5,17,Basilicata
2025-09-18,PUG,3,3,0,3,ITF,ITF4,16,Puglia
2025-04-10,VEN,1,1,0,1,ITH,ITH3,5,Veneto
2025-01-02,PAB,1,0,1,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-12-01,EMR,70,30,40,70,ITH,ITH5,8,Emilia-Romagna
2024-12-18,EMR,896,409,487,896,ITH,ITH5,8,Emilia-Romagna
2024-11-16,MAR,138,67,71,138,ITI,ITI3,11,Marche
2024-12-27,UMB,27,10,17,27,ITI,ITI2,10,Umbria
2024-11-25,PAT,158,84,74,158,ITH,ITH2,4,Provincia Autonoma Trento
2025-10-22,LOM,17,10,7,17,ITC,ITC4,3,Lombardia
2024-11-07,MAR,797,373,424,797,ITI,ITI3,11,Marche
2024-09-24,EMR,4,2,2,4,ITH,ITH5,8,Emilia-Romagna
2025-06-06,PIE,2,2,0,2,ITC,ITC1,1,Piemonte
2025-04-15,EMR,28,11,17,28,ITH,ITH5,8,Emilia-Romagna
2024-11-04,BAS,7,3,4,7,ITF,ITF5,17,Basilicata
2024-11-05,ABR,320,176,144,320,ITF,ITF1,13,Abruzzo
2024-11-18,LAZ,1017,480,537,1017,ITI,ITI4,12,Lazio
